domain,Include as News? (Y/N),Coding Notes,score,rounded_n_shares,rounded_n_accts,fb_score,mturk_score,budak_score,allsides_score,allsides_score_community,pew_score,news_fakenews_proj,news_googlenews,news_manual,news_tvnews_data,news_webshrinker,news_ribiero,news_n,news_is_news
thestate.com,y,,0.0758,900,700,,,,,,,,,,1,1,1,2,1
chicagonow.com,y,,-0.053,900,700,,,,,,,,1,,,1,0,1,1
sportsbusinessdaily.com,y,,0.1832,1600,700,,,,,,,,1,,,1,1,1,1
now.msn.com,y,,0.1448,1000,700,,,,,,,,,,,1,1,1,1
ctvnews.ca,n,foreign,-0.0435,800,700,,,,,,,,1,,,1,1,1,1
xconomy.com,y,,-0.185,3700,700,,,,,,,1,,,,1,1,2,1
defenseone.com,y,,0.0264,1400,700,,,,,,,,1,,,1,1,1,1
weareteachers.com,n,,0.0569,1200,700,,,,,,,1,,,,0,1,1,1
tucson.com,y,,-0.0604,2400,700,,,,,,,,,,1,1,1,2,1
komonews.com,y,,0.086,900,700,-0.1643,,,,,,,,,1,1,1,2,1
instyle.com,y,,-0.0902,1200,700,,,,,,,1,,,,0,1,1,1
blogs.denverpost.com,y,,0.0681,1300,700,,,,,,,,0,,,1,1,1,1
bna.com,n,,-0.1817,3300,700,,,,,,,,,,,1,1,1,1
wncn.com,y,,0.0674,1000,700,,,,,,,,1,,,1,1,1,1
nbclosangeles.com,y,,-0.0937,800,700,-0.2456,,,,,,1,,,1,1,1,3,1
themindunleashed.org,y,,-0.0739,800,700,-0.4008,,,,,,,,,,1,1,1,1
hindustantimes.com,n,foreign,-0.1009,800,700,,0,,,,,,1,,,1,1,1,1
delawareonline.com,y,,-0.0891,1600,700,,,,,,,,,,1,1,1,2,1
independent.ie,n,foreign,-0.1355,800,600,,,,,,,,1,,,1,1,1,1
nbcconnecticut.com,y,,0.0473,1900,600,-0.1992,,,,,,1,,,1,1,1,3,1
miami.cbslocal.com,y,,0.1632,1200,600,,,,,,,,1,,,1,1,1,1
mobile.theverge.com,y,,-0.1842,800,600,,,,,,,,,,,1,1,1,1
phhhoto.com,n,,0.0391,3300,600,,,,,,,,0,,,1,1,1,1
pressofatlanticcity.com,y,,0.108,1500,600,,,,,,,,,,1,1,1,2,1
registerguard.com,y,,-0.1947,2100,600,,,,,,,,,,1,1,1,2,1
nhregister.com,y,,-0.1452,1200,600,,,,,,,,,,1,1,1,2,1
dailynews.com,y,,0.0592,700,600,,,,,,,,,,1,1,1,2,1
journalnow.com,y,,0.0747,1200,600,,,,,,,,,,1,1,1,2,1
myfoxny.com,y,,0.1421,900,600,-0.0713,,,,,,,,,,1,1,1,1
7online.com,y,,-0.1448,1000,600,-0.4067,,,,,,,,,,1,1,1,1
nbcbayarea.com,y,,-0.0636,700,600,-0.5023,,,,,,1,,,1,1,1,3,1
12news.com,y,,0.1167,1100,600,,,,,,,1,,,,1,1,2,1
finance.fortune.cnn.com,y,,0.0622,800,600,,,,,,,,,,,1,1,1,1
news.quiboat.com,n,dead site,0.1684,1300,600,,,,,,,,0,,,1,1,1,1
spokesman.com,y,,0.0198,1000,600,,,,-0.5,0,,,,,1,1,1,2,1
articles.chicagotribune.com,y,,-0.0416,700,600,,,,,,,,0,,,1,1,1,1
justintimberlake.com,n,,0.0789,800,600,,,,,,,1,,,,0,1,1,1
ndtv.com,n,foreign,-0.1258,1000,600,,0,,,,,,1,,,1,1,1,1
baltimore.cbslocal.com,y,,0.045,1000,600,,,,,,,1,,,,1,1,2,1
fox29.com,y,,0.1491,1300,600,,,,,,,1,,,1,1,1,3,1
ge.com,n,,0.045,1700,600,,,,,,,,0,,,1,1,1,1
wpri.com,y,,-0.1903,2800,600,,,,,,,1,,,1,1,1,3,1
businessinsider.com.au,n,foreign,-0.0362,600,600,,,,,,,,0,,,1,1,1,1
smartbrief.com,n,,0.0743,1000,600,,,,,,,,1,,,1,1,1,1
fayobserver.com,y,,0.0832,1400,600,,,,,,,,,,1,1,1,2,1
kare11.com,y,,0.0885,700,600,,,,,,,,,,1,1,1,2,1
abc27.com,y,,0.1197,1200,600,,,,,,,1,,,1,1,1,3,1
govtech.com,y,,-0.1339,1600,600,,,,,,,,1,,,1,1,1,1
management.fortune.cnn.com,y,,0.0022,800,600,,,,,,,,,,,1,1,1,1
sanfrancisco.cbslocal.com,y,,0.0993,600,600,,,,,,,,1,,,1,1,1,1
mypalmbeachpost.com,y,,-0.0689,1900,600,,,,,,,,1,,,1,1,1,1
whas11.com,y,,0.1909,1500,600,,,,,,,1,,,1,1,1,3,1
uk.news.yahoo.com,n,foreign,-0.1243,700,600,,,,,,,,1,,,1,1,1,1
pressconnects.com,y,,-0.0097,2800,600,,,,,,,,,,1,1,1,2,1
fresnobee.com,y,,-0.0989,1600,600,,,,,,,,,,1,1,1,2,1
telegram.com,y,,-0.0927,2100,500,,,,,,,,,,1,1,1,2,1
mrschureads.blogspot.com,n,,-0.194,2100,500,,,,,,,,,,,1,1,1,1
mariashriver.com,n,,-0.0872,800,500,,,,,,,,,,,1,0,1,1
fox5ny.com,y,,0.1373,1100,500,,,,,,,,,,1,1,0,2,1
stuff.co.nz,n,foreign,-0.1348,700,500,,,,,,,,1,,,1,1,1,1
myfoxboston.com,y,,0.112,900,500,,,,,,,,,,1,0,1,1,1
foxbaltimore.com,y,,0.0673,900,500,-0.1907,,,,,,,,,1,1,1,2,1
pojonews.co,n,dead site,-0.0139,2000,500,,,,,,,1,,,,0,1,1,1
newjersey.news12.com,y,,0.0974,1000,500,-0.2447,,,,,,1,,,,1,1,2,1
247wallst.com,y,,0.1304,600,500,,0,,,,,,1,,,1,1,1,1
wkbw.com,y,,0.1143,1100,500,,,,,,,,,,1,1,1,2,1
thefreethoughtproject.com,n,,-0.0928,800,500,-0.3618,,,,,,,0,,,1,1,1,1
newsy.com,y,,0.0144,1400,500,,,,,,,,1,,,1,1,1,1
centredaily.com,y,,0.1504,1300,500,,,,,,,,,,1,1,1,2,1
timesonline.com,y,,0.1328,3200,500,,,,,,,,,,1,1,1,2,1
cruxnow.com,y,,0.1843,1900,500,,,,,,,1,,,,0,1,1,1
kptv.com,y,,-0.1361,1400,500,-0.0685,,,,,,1,,,1,1,1,3,1
wfsb.com,y,,0.0136,1000,500,-0.1726,,,,,,1,,,1,1,1,3,1
taskandpurpose.com,y,,-0.0358,800,500,,0,,,,,,1,,,1,1,1,1
dose.com,n,,0.0627,600,500,,,,,,,1,,,,0,1,1,1
slashgear.com,n,,-0.0651,700,500,,,,,,,,1,,,1,1,1,1
portlandtribune.com,y,,-0.1865,1500,500,,,,,,,,,,1,1,1,2,1
lehighvalleylive.com,y,,0.1343,2500,500,,,,,,,1,,,1,1,1,3,1
whdh.com,y,,-0.0981,800,500,,,,,,,1,,,1,1,1,3,1
singularityhub.com,y,,0.0069,2000,500,,,,,,,,1,,,1,1,1,1
thetimes-tribune.com,y,,-0.0402,1700,500,,,,,,,,,,1,1,1,2,1
seacoastonline.com,y,,-0.0714,2700,500,,,,,,,,,,1,1,1,2,1
wtnh.com,y,,0.1188,800,500,,,,,,,,,,1,1,0,2,1
wftv.com,y,,0.1809,800,500,-0.2162,,,,,,1,,,1,1,1,3,1
pcgamer.com,y,,-0.0537,800,500,,,,,,,1,,,,0,1,1,1
thechart.blogs.cnn.com,y,,0.0045,700,500,,,,,,,,,,,1,1,1,1
cnycentral.com,y,,0.151,1200,500,,,,,,,,,,1,1,1,2,1
english.alarabiya.net,n,foreign,-0.0485,800,500,,,,,,,,1,,,1,1,1,1
on.11alive.com,n,dead site,0.0118,600,500,,,,,,,,,,,1,1,1,1
fredericknewspost.com,y,,-0.0966,1800,500,,,,,,,,,,1,1,1,2,1
dailycurrant.com,n,dead site,-0.1361,500,500,-0.375,,,,,,1,,,,0,1,1,1
blog.chron.com,y,,0.1976,600,500,,,,,,,,1,,,1,1,1,1
sneakernews.com,n,,0.005,1400,500,,,,,,,,1,,,1,1,1,1
minnesota.cbslocal.com,y,,-0.1173,500,500,,,,,,,,1,,,1,1,1,1
ideas.time.com,y,,-0.1537,500,500,,,,,,,,,,,1,1,1,1
goodnewsnetwork.org,y,,-0.0995,900,500,,,,,,,,1,,,1,1,1,1
popcrush.com,y,,0.0241,1100,500,,,,,,,1,,,,0,1,1,1
buffalo.com,n,not current events,-0.0008,1100,500,,,,,,,,0,,,1,1,1,1
inforum.com,y,,-0.1438,800,500,,,,,,,,,,1,1,1,2,1
etcanada.com,n,foreign,0.0627,600,500,,,,,,,,1,,,1,1,1,1
delcotimes.com,y,,0.169,1300,500,,,,,,,,,,1,1,1,2,1
dailygazette.com,y,,0.0368,1600,500,,,,,,,,,,1,1,1,2,1
news.fastcompany.com,y,,-0.1852,1200,500,,,,,,,1,,,,1,1,2,1
straitstimes.com,y,,-0.1507,600,500,,,,,,,,1,,,1,1,1,1
wcpo.com,y,,0.1679,800,500,,,,,,,,,,1,1,1,2,1
parade.com,y,,0.1143,1100,500,,,,,,,,1,,,1,1,1,1
11alive.com,y,,0.1956,600,400,0.0686,,,,,,,,,1,1,1,2,1
themindcircle.com,n,not current events,0.0891,900,400,,,,,,,,0,,,1,1,1,1
wivb.com,y,,0.0877,1400,400,,,,,,,,,,1,1,1,2,1
www2.ljworld.com,y,,0.0782,1400,400,,,,,,,,,,,1,1,1,1
techradar.com,y,,0.1535,600,400,,,,,,,,1,,,1,1,1,1
mintpressnews.com,y,,-0.1743,1100,400,,,,,,,,1,,,1,1,1,1
abc2news.com,y,,-0.0413,1300,400,,,,,,,1,,,,1,1,2,1
mensjournal.com,y,,0.0295,500,400,,,,,,,,1,,,1,1,1,1
economictimes.indiatimes.com,n,foreign,0.0103,600,400,,0,,,,,1,,,,0,1,1,1
ktla.com,y,,0.0312,500,400,-0.2287,-0.08333333333,,,,,1,,,1,1,1,3,1
pilotonline.com,y,,-0.0529,600,400,,,,,,,1,,,1,1,1,3,1
thenewstribune.com,y,,-0.0753,500,400,,,,,,,,,,1,1,1,2,1
pamplinmedia.com,y,,-0.0585,1200,400,,,,,,,,,,1,1,1,2,1
redbookmag.com,y,,-0.0585,700,400,,,,,,,,1,,,1,1,1,1
commercialappeal.com,y,,-0.0222,500,400,,,,-0.5,0,,,,,1,1,1,2,1
dailyherald.com,y,,0.1127,500,400,,,,,,,,,,1,1,1,2,1
indianexpress.com,n,foreign,-0.1564,800,400,,0,,,,,,1,,,1,1,1,1
theneworleansadvocate.com,y,,-0.0326,1300,400,,,,,,,,0,,,1,1,1,1
insideedition.com,y,,0.0985,1000,400,,0,,,,,,1,,,1,1,1,1
smartnews.com,y,,0.0467,2400,400,,,,,,,,,,,1,1,1,1
wgntv.com,y,,-0.1006,500,400,-0.3593,,,,,,,,,1,1,1,2,1
insiderlouisville.com,y,,-0.0468,1400,400,,,,,,,,1,,,1,1,1,1
pittsburghmagazine.com,y,,-0.1149,600,400,,,,,,,,0,,,1,1,1,1
womansday.com,y,,0.1284,600,400,,,,,,,,1,,,1,1,1,1
on.cpsj.com,n,dead site,0.012,2000,400,,,,,,,,,,,1,1,1,1
courierpostonline.com,y,,-0.086,1300,400,,,,,,,,,,1,0,1,1,1
nbcsandiego.com,y,,0.1085,800,400,-0.1038,,,,,,1,,,1,1,1,3,1
concordmonitor.com,y,,-0.1948,1100,400,,,,,,,,,,1,1,1,2,1
eatocracy.cnn.com,y,,-0.1868,500,400,,,,,,,,,,,1,1,1,1
newstimes.com,y,,-0.0205,800,400,,,,,,,,,,1,1,1,2,1
elections.huffingtonpost.com,y,,-0.1282,500,400,,-0.1666666667,,,,,1,,,,0,1,1,1
on.wcsh6.com,y,,-0.0016,1100,400,,,,,,,,,,,1,1,1,1
geek.com,n,,-0.1772,500,400,,,,,,,,1,,,1,0,1,1
mobile.businessweek.com,y,,-0.1564,500,400,,,,,,,,,,,1,1,1,1
healthcareitnews.com,y,,0.1392,800,400,,,,,,,,1,,,1,1,1,1
elnuevoherald.com,n,non english,0.0487,2500,400,,,,,,,,,,1,1,1,2,1
mystatesman.com,y,,-0.1405,500,400,,,,-0.5,-0.5,,,1,,,1,1,1,1
lowellsun.com,y,,-0.0426,1400,400,,,,,,,,,,1,1,1,2,1
blogs.phoenixnewtimes.com,y,,-0.0785,1200,400,,,,,,,,,,,1,1,1,1
kob.com,y,,-0.0528,800,400,,,,,,,,1,,,1,1,1,1
fiercehealthcare.com,y,,0.0505,2200,400,,,,,,,,,,,1,1,1,1
ktnv.com,y,,0.1886,800,400,,,,,,,1,,,1,1,1,3,1
tapinto.net,y,,0.1118,1100,400,,,,,,,,1,,,1,1,1,1
readingeagle.com,y,,0.1776,700,400,,,,,,,,,,1,1,1,2,1
content.usatoday.com,y,,0.1353,400,400,,,,,,,,,,,1,1,1,1
knoxnews.com,y,,0.1287,700,400,,,,,,,,,,1,1,1,2,1
ksdk.com,y,,0.1549,800,400,-0.1001,,,,,,,,,1,1,1,2,1
askmen.com,y,,0.102,600,400,,,,,,,1,,,,0,1,1,1
pymnts.com,n,,0.1201,1000,400,,,,,,,,,,,1,1,1,1
gq-magazine.co.uk,n,foreign,-0.1763,500,400,,,,,,,1,,,,0,1,1,1
stamfordadvocate.com,y,,-0.0176,900,400,,,,,,,,,,1,1,1,2,1
voices.yahoo.com,n,,0.1513,1600,400,,,,,,,,,,,1,1,1,1
extra-life.org,n,,-0.0461,1900,400,,,,,,,,0,,,1,1,1,1
techland.time.com,y,,-0.192,500,400,,,,,,,,,,,1,1,1,1
recordonline.com,y,,-0.0162,1600,400,,,,,,,,,,1,1,1,2,1
livemint.com,y,,-0.1819,500,400,,,,,,,,1,,,1,1,1,1
krqe.com,y,,0.0332,800,400,,,,,,,,,,1,1,1,2,1
desertsun.com,y,,-0.1163,600,400,,,,,,,,,,1,1,1,2,1
theantimedia.org,y,,-0.1821,700,400,-0.3584,,,,,,,0,,,1,1,1,1
webpronews.com,y,,0.0836,700,400,,,,,,,,,,,1,1,1,1
azcapitoltimes.com,y,,-0.0592,900,400,,,,,,,,,,1,1,1,2,1
au.news.yahoo.com,n,,-0.0592,400,400,,,,,,,,1,,,1,1,1,1
jamesaltucher.com,n,,-0.0011,700,400,,,,,,,,0,,,1,1,1,1
therepublic.com,y,,0.0761,500,400,,,,,,,,,,1,1,1,2,1
greensboro.com,y,,-0.0961,1400,400,,,,,,,,,,1,1,1,2,1
chicagobusiness.com,y,,-0.1564,500,400,,,,,,,1,,,1,1,1,3,1
cbs6albany.com,y,,0.1941,800,400,,,,,,,,,,1,1,1,2,1
nypdnews.com,n,,0.0685,800,400,,,,,,,,0,,,1,1,1,1
business.time.com,y,,-0.1495,400,400,,,,,,,,,,,1,1,1,1
rightthisminute.com,n,,0.1227,1100,400,,,,,,,,0,,,1,1,1,1
wave3.com,y,,0.1931,800,400,,,,,,,,,,1,1,1,2,1
dnaindia.com,n,foreign,-0.1687,500,400,,,,,,,,1,,,1,1,1,1
mugglenet.com,n,,-0.0912,900,400,,,,,,,,0,,,1,1,1,1
ftc.gov,n,,-0.1867,700,400,,,,,,,,0,,,1,1,1,1
govtrack.us,n,,-0.0411,500,400,,,,,,,,0,,,1,1,1,1
timesfreepress.com,y,,-0.0026,400,400,,,,,,,,,,1,1,1,2,1
csnbayarea.com,y,,0.1756,600,400,,,,,,,1,,,,0,1,1,1
news3lv.com,y,,0.0774,1100,400,,,,,,,,,,1,1,1,2,1
lansingstatejournal.com,y,,0.0795,500,400,,,,,,,,,,1,1,1,2,1
capitalgazette.com,y,,0.1496,1600,400,,,,,,,1,,,1,1,1,3,1
goerie.com,y,,-0.0732,900,400,,,,,,,,,,1,1,1,2,1
wnyt.com,y,,0.0305,900,400,,,,,,,,,,1,1,1,2,1
wctv.tv,y,,0.1267,1100,400,,,,,,,,1,,,1,1,1,1
wwlp.com,y,,-0.1546,600,400,,,,,,,,,,1,1,1,2,1
bestofneworleans.com,y,,-0.1174,600,400,,,,,,,,,,1,1,1,2,1
globenewswire.com,y,,0.1237,500,400,,,,,,,,1,,,1,1,1,1
irishcentral.com,n,foreign,0.0091,600,400,,,,,,,,1,,,1,1,1,1
yorkdispatch.com,y,,0.1967,1600,400,,,,,,,,,,1,1,1,2,1
graphics.latimes.com,y,,-0.1656,400,400,,,,,,,,1,,,1,1,1,1
realfarmacy.com,y,,0.0887,500,400,,,,,,,,,,,1,1,1,1
poughkeepsiejournal.com,y,,-0.0314,800,400,,,,,,,,,,1,1,1,2,1
greenvilleonline.com,y,,0.1553,400,400,,,,,,,,,,1,1,1,2,1
fox2detroit.com,y,,0.0342,400,300,,,,,,,,,,1,1,1,2,1
kvue.com,y,,0.1063,400,300,,,,,,,,,,1,1,1,2,1
kiro7.com,y,,-0.0445,500,300,,,,,,,,1,,,1,0,1,1
games.yahoo.com,n,,0.1667,400,300,,,,,,,,,,,1,1,1,1
wdsu.com,y,,0.1843,900,300,,,,,,,1,,,1,1,1,3,1
wsaz.com,y,,-0.0081,700,300,,,,,,,,,,1,1,1,2,1
nrn.com,y,,0.1023,1300,300,,,,,,,,,,,1,1,1,1
technobuffalo.com,y,,0.0472,1400,300,,,,,,,,0,,,1,1,1,1
video.nationalgeographic.com,y,,-0.1989,500,300,,,,,,,,0,,,1,1,1,1
starnewsonline.com,y,,0.1902,800,300,,,,,,,,,,1,1,1,2,1
usatoday30.usatoday.com,y,,0.1795,500,300,,,,,,,,,,,1,1,1,1
cltampa.com,n,site down,-0.0978,500,300,,,,,,,,1,,,1,1,1,1
roanoke.com,y,,-0.0978,400,300,,,,,,,,,,1,1,1,2,1
timesleader.com,y,,0.0405,900,300,,,,,,,,,,1,1,1,2,1
wdbj7.com,y,,0.0825,500,300,,,,,,,,,,1,1,1,2,1
pulptastic.com,y,,-0.0031,400,300,,,,,,,,,,,1,1,1,1
observer-reporter.com,y,,0.1999,2400,300,,,,,,,,,,1,1,1,2,1
infobae.com,n,non english,-0.0508,800,300,,,,,,,,1,,,1,0,1,1
turnto10.com,y,,-0.093,500,300,,,,,,,1,,,1,1,1,3,1
blog.seattlepi.com,y,,-0.1525,400,300,,,,,,,,,,,1,1,1,1
news.bbc.co.uk,n,foriegn,-0.1904,400,300,,,,,,,,0,,,1,1,1,1
phillyburbs.com,y,,0.1225,900,300,,,,,,,,,,,1,1,1,1
heraldonline.com,y,,0.0988,400,300,,,,,,,,,,1,1,1,2,1
nationalpost.com,y,,-0.1346,400,300,,,,,,,,1,,,1,1,1,1
scotsman.com,n,foreign,-0.1584,600,300,,,,,,,,1,,,1,1,1,1
calgaryherald.com,y,,-0.0708,300,300,,,,,,,,,,,1,1,1,1
wcsh6.com,y,,-0.0189,500,300,,,,,,,1,,,1,1,1,3,1
wrestlingnews.co,y,,0.1215,2700,300,,,,,,,1,,,,1,1,2,1
delmarvanow.com,y,,0.1305,2400,300,,,,,,,,,,1,1,1,2,1
sunjournal.com,y,,-0.0492,700,300,,,,,,,,,,1,1,1,2,1
news10.com,y,,0.1866,600,300,,,,,,,1,,,1,1,1,3,1
bendbulletin.com,y,,-0.1403,900,300,,,,,,,,,,1,1,1,2,1
articles.baltimoresun.com,y,,-0.0985,400,300,,,,,,,,,,,1,1,1,1
news-leader.com,y,,0.1312,500,300,,,,,,,,,,1,1,1,2,1
marginalrevolution.com,y,,-0.0907,700,300,,,,,,,,0,,,1,1,1,1
metrowestdailynews.com,y,,-0.1544,600,300,,,,,,,,,,1,1,1,2,1
dailyemerald.com,y,,-0.1962,1200,300,,,,,,,,,,1,1,1,2,1
siliconrepublic.com,y,,-0.1837,400,300,,,,,,,,1,,,1,1,1,1
alligator.org,y,,0.092,600,300,,,,,,,,,,1,1,1,2,1
weei.com,y,,0.1311,1200,300,,,,,,,1,,,,0,1,1,1
vegasinc.com,y,,0.1801,1600,300,,,,,,,,,,1,0,1,1,1
toledoblade.com,y,,-0.0608,400,300,,,,,,,,,,1,1,1,2,1
expressnews.com,y,,0.1387,400,300,,,,,,,,1,,,1,1,1,1
blog.nj.com,y,,-0.1187,600,300,,,,,,,,,,,1,1,1,1
wxyz.com,y,,0.1919,300,300,-0.3539,,,,,,,,,1,1,1,2,1
omgfacts.com,n,not current events,0.0695,400,300,,,,,,,1,,,,0,1,1,1
seeker.com,y,,-0.1414,500,300,,,,,,,1,,,,0,1,1,1
worldtruth.tv,y,,0.1362,700,300,-0.0491,,,,,,1,,,,1,1,2,1
multichannel.com,y,,0.0223,1200,300,,,,,,,,,,,1,1,1,1
on.ksdk.com,n,site dead,0.0095,400,300,,,,,,,,,,,1,1,1,1
arstechnica.co.uk,n,foreign,-0.1873,400,300,,,,,,,,0,,,1,1,1,1
koat.com,y,,0.0144,1400,300,,,,,,,1,,,1,1,1,3,1
boredomtherapy.com,n,content by not current events,0.0399,500,300,,,,,,,,,,,1,1,1,1
wlos.com,y,,0.0775,600,300,,,,,,,,,,1,1,1,2,1
arkansasonline.com,y,,0.0116,600,300,,,,-1,0.5,,,,,1,1,1,2,1
brandchannel.com,n,,-0.0665,500,300,,,,,,,,,,,1,1,1,1
thelocal.se,n,foreign,-0.0977,400,300,,,,,,,,1,,,1,1,1,1
pewsocialtrends.org,y,,-0.1564,300,300,,,,,,,,1,,,1,1,1,1
theday.com,y,,-0.0263,500,300,,,,,,,,,,1,1,1,2,1
abc.es,n,not english,-0.0485,900,300,,,,,,,,0,,,1,1,1,1
elearningindustry.com,n,,-0.0214,600,300,,,,,,,,,,,1,1,1,1
ohio.com,y,,-0.0189,400,300,,,,,,,,,,1,1,1,2,1
9news.com.au,n,foreign,-0.1032,300,300,,,,,,,,1,,,1,1,1,1
noaa.gov,n,,-0.1385,400,300,,,,,,,,0,,,1,1,1,1
presstv.com,y,,-0.0329,500,300,,,,,,,,1,,,1,1,1,1
collegian.psu.edu,y,,0.058,700,300,,,,,,,1,,,,0,1,1,1
rte.ie,n,foreign,-0.1886,400,300,,,,,,,,1,,,1,1,1,1
on.ktnv.com,y,,0.0914,900,300,,,,,,,,,,,1,1,1,1
brighttalk.com,n,,0.045,600,300,,,,,,,,,,,1,1,1,1
go.bofa.com,n,,0.0684,500,300,,,,,,,,,,,1,1,1,1
wix.com,n,,-0.0279,500,300,,,,,,,,,,1,0,1,1,1
kerrang.com,y,,-0.0446,400,300,,,,,,,,1,,,1,1,1,1
multibriefs.com,y,,0.1195,900,300,,,,,,,,,,,1,1,1,1
miami.com,y,,-0.0826,1300,300,,,,,,,,,,1,0,1,1,1
njbiz.com,y,,0.1044,900,300,,,,,,,,,,1,1,1,2,1
buckscountycouriertimes.com,y,,0.1298,1500,300,,,,,,,,,,1,1,1,2,1
dailytelegraph.com.au,n,foreign,0.1737,300,300,,,,,,,,1,,,1,1,1,1
mandatory.com,y,,0.1127,300,300,,,,,,,,0,,,1,1,1,1
blog.foodnetwork.com,n,,0.0015,600,300,,,,,,,1,,,,0,1,1,1
swampland.time.com,y,,-0.1356,300,300,,,,,,,,,,,1,1,1,1
eastbaytimes.com,y,,0.0924,300,300,,,,,,,,,,1,1,1,2,1
clickondetroit.com,y,,0.0795,300,300,-0.3654,,,,,,,,,1,1,1,2,1
worldnewsdailyreport.com,y,,0.1953,300,300,,,,,,,1,,,,1,1,2,1
manchestereveningnews.co.uk,n,foreign,-0.039,500,300,,,,,,,,1,,,1,1,1,1
watertowndailytimes.com,y,,0.1764,800,300,,,,,,,,,,1,1,1,2,1
defensenews.com,y,,0.1344,600,300,,,,,,,,1,,,1,1,1,1
durangoherald.com,y,,-0.1143,600,300,,,,,,,,,,1,1,1,2,1
blogs.babble.com,n,content but not current events,-0.0338,400,300,,,,,,,,,,,1,1,1,1
lasvegasweekly.com,y,,0.0395,500,300,,,,,,,,,,1,0,1,1,1
travelpulse.com,y,,0.0312,1600,300,,,,,,,1,,,,0,1,1,1
capecodtimes.com,y,,-0.1952,1000,300,,,,,,,,,,1,1,1,2,1
hollywood.com,y,,-0.0032,700,300,,,,,,,,0,,,1,1,1,1
fox2now.com,y,,0.17,300,300,-0.1395,,,,,,,,,1,0,1,1,1
ktvz.com,y,,0.0835,800,300,,,,,,,1,,,1,1,1,3,1
baltimoremagazine.com,y,,-0.176,700,300,,,,,,,,0,,,1,1,1,1
fios1news.com,n,,0.0366,1400,300,,,,,,,,,,,1,1,1,1
wchstv.com,y,,0.15,500,300,,,,,,,,,,1,1,1,2,1
atlanticcouncil.org,y,,-0.1156,500,300,,,,,,,,,,,1,1,1,1
thecable.foreignpolicy.com,y,,0.0164,300,300,,,,,,,,,,,1,1,1,1
blog.al.com,y,,0.1667,400,300,,,,,,,,,,,1,1,1,1
lcsun-news.com,y,,-0.0891,900,300,,,,,,,,,,1,1,1,2,1
blogs.browardpalmbeach.com,y,,0.045,600,300,,,,,,,,,,,1,1,1,1
herald-dispatch.com,y,,0.1113,800,300,,,,,,,,,,1,1,1,2,1
airforcetimes.com,y,,-0.108,300,300,,,,,,,,,,1,0,1,1,1
wgme.com,y,,-0.1441,400,300,,,,,,,1,,,1,1,1,3,1
us.blastingnews.com,n,corporate homepage,-0.0132,1400,300,,-0.1666666667,,,,,1,,,,0,1,1,1
sott.net,y,,0.1462,300,300,,,,,,,,0,,,1,1,1,1
globalresearch.ca,n,foreign,0.165,400,300,-0.252,,,,,,,1,,,1,1,1,1
go.witf.org,y,,-0.0257,800,300,,,,,,,,,,,1,1,1,1
sunherald.com,y,,0.0819,400,300,,,,,,,,,,1,1,1,2,1
kval.com,y,,-0.0665,500,300,,,,,,,,,,1,1,1,2,1
topbuzz.com,n,site broken,-0.159,1000,300,,,,,,,,0,,,1,1,1,1
prt.news,n,site down,0.1241,500,300,,,,,,,,0,,,1,1,1,1
news-record.com,y,,0.0652,500,300,,,,,,,,,,,1,1,1,1
dailyrecord.co.uk,n,foreign,0.0711,300,300,,,,,,,,1,,,1,1,1,1
wymt.com,y,,0.1281,600,300,,,,,,,1,,,,1,1,2,1
stargazette.com,y,,0.018,1000,300,,,,,,,,,,1,1,1,2,1
tucsonnewsnow.com,y,,0.1994,600,300,,,,,,,,1,,,1,1,1,1
ivillage.com,y,,0.0026,700,300,,,,,,,,,,,1,1,1,1
blogs.seattletimes.com,y,,-0.1827,300,200,,,,,,,,,,,1,1,1,1
theintell.com,y,,0.0599,1600,200,,,,,,,,,,1,1,1,2,1
eagletribune.com,y,,0.0239,700,200,,,,,,,,,,1,1,1,2,1
lifeboat.com,n,,0.1121,1400,200,,,,,,,,0,,,1,1,1,1
articles.sun-sentinel.com,y,,0.1152,300,200,,,,,,,,,,,1,1,1,1
eversave.com,n,site down,0.0298,500,200,,,,,,,,,,,1,1,1,1
fathomevents.com,n,,0.0143,300,200,,,,,,,,0,,,1,1,1,1
cartermatt.com,y,,0.1784,400,200,,,,,,,1,,,,0,1,1,1
kurzweilai.net,n,,-0.1458,800,200,,,,,,,,,,,1,1,1,1
fuelfix.com,y,,-0.002,500,200,,,,,,,,0,,,1,1,1,1
businessinsider.in,n,foreign,-0.0057,300,200,,,,,,,,,,,1,1,1,1
localsyr.com,y,,0.0136,400,200,,,,,,,,,,1,1,1,2,1
brides.com,n,,-0.035,500,200,,,,,,,1,,,,0,1,1,1
irishexaminer.com,n,foreign,-0.0723,300,200,,,,,,,,1,,,1,1,1,1
kstp.com,y,,0.1698,300,200,,,,,,,,,,1,1,1,2,1
craveonline.com,n,site down,-0.1673,300,200,,,,,,,,1,,,1,1,1,1
insidethemagic.net,n,,0.0942,500,200,,,,,,,,0,,,1,1,1,1
kmov.com,y,,0.0197,300,200,-0.1538,,,,,,,,,1,1,1,2,1
greatfallstribune.com,y,,0.0387,300,200,,,,,,,,,,1,0,1,1,1
itworld.com,y,,0.0759,400,200,,,,,,,,,,,1,1,1,1
insomniac.com,n,content but not currente vents,0.1765,400,200,,,,,,,,0,,,1,1,1,1
fedscoop.com,y,,-0.1592,600,200,,,,,,,,,,,1,1,1,1
