date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20240429,far-left,412,0.0824,402,0.0804,5000
20240429,center-left,297,0.0594,293,0.0586,5000
20240429,center,333,0.0666,327,0.0654,5000
20240429,center-right,294,0.0588,284,0.0568,5000
20240429,far-right,197,0.0394,191,0.0382,5000
20240506,far-left,375,0.075,369,0.0738,5000
20240506,center-left,310,0.062,308,0.0616,5000
20240506,center,360,0.072,356,0.0712,5000
20240506,center-right,317,0.0634,313,0.0626,5000
20240506,far-right,205,0.041,205,0.041,5000
20240513,far-left,410,0.082,395,0.079,5000
20240513,center-left,328,0.0656,324,0.0648,5000
20240513,center,316,0.0632,311,0.0622,5000
20240513,center-right,332,0.0664,328,0.0656,5000
20240513,far-right,220,0.044,220,0.044,5000
20240520,far-left,419,0.0838,404,0.0808,5000
20240520,center-left,296,0.0592,290,0.058,5000
20240520,center,313,0.0626,305,0.061,5000
20240520,center-right,260,0.052,252,0.0504,5000
20240520,far-right,233,0.0466,230,0.046,5000
20240527,far-left,338,0.0676,329,0.0658,5000
20240527,center-left,312,0.0624,309,0.0618,5000
20240527,center,342,0.0684,337,0.0674,5000
20240527,center-right,235,0.047,232,0.0464,5000
20240527,far-right,212,0.0424,208,0.0416,5000
20240603,far-left,381,0.0762,373,0.0746,5000
20240603,center-left,302,0.0604,299,0.0598,5000
20240603,center,341,0.0682,334,0.0668,5000
20240603,center-right,305,0.061,300,0.06,5000
20240603,far-right,210,0.042,200,0.04,5000
20240610,far-left,341,0.0682,330,0.066,5000
20240610,center-left,273,0.0546,269,0.0538,5000
20240610,center,331,0.0662,329,0.0658,5000
20240610,center-right,273,0.0546,271,0.0542,5000
20240610,far-right,198,0.0396,198,0.0396,5000
20240617,far-left,372,0.0744,366,0.0732,5000
20240617,center-left,295,0.059,292,0.0584,5000
20240617,center,331,0.0662,327,0.0654,5000
20240617,center-right,309,0.0618,305,0.061,5000
20240617,far-right,213,0.0426,213,0.0426,5000
20240624,far-left,373,0.0746,357,0.0714,5000
20240624,center-left,287,0.0574,283,0.0566,5000
20240624,center,286,0.0572,281,0.0562,5000
20240624,center-right,275,0.055,271,0.0542,5000
20240624,far-right,194,0.0388,193,0.0386,5000
20240701,far-left,312,0.0633,307,0.0623,4931
20240701,center-left,279,0.0558,270,0.054,5000
20240701,center,282,0.0564,277,0.0554,5000
20240701,center-right,257,0.0514,256,0.0512,5000
20240701,far-right,214,0.0428,211,0.0422,5000
20240708,far-left,354,0.0708,347,0.0694,5000
20240708,center-left,258,0.0516,255,0.051,5000
20240708,center,310,0.062,305,0.061,5000
20240708,center-right,281,0.0562,279,0.0558,5000
20240708,far-right,166,0.0332,162,0.0324,5000
20240715,far-left,305,0.061,294,0.0588,5000
20240715,center-left,291,0.0582,284,0.0568,5000
20240715,center,275,0.055,273,0.0546,5000
20240715,center-right,259,0.0518,257,0.0514,5000
20240715,far-right,155,0.031,155,0.031,5000
20240722,far-left,315,0.063,306,0.0612,5000
20240722,center-left,255,0.051,252,0.0504,5000
20240722,center,263,0.0526,254,0.0508,5000
20240722,center-right,251,0.0502,246,0.0492,5000
20240722,far-right,170,0.034,168,0.0336,5000
20240729,far-left,316,0.0632,301,0.0602,5000
20240729,center-left,278,0.0556,276,0.0552,5000
20240729,center,305,0.061,302,0.0604,5000
20240729,center-right,264,0.0528,260,0.052,5000
20240729,far-right,174,0.0348,169,0.0338,5000
20240805,far-left,304,0.0608,299,0.0598,5000
20240805,center-left,290,0.058,287,0.0574,5000
20240805,center,322,0.0644,318,0.0636,5000
20240805,center-right,313,0.0626,310,0.062,5000
20240805,far-right,198,0.0396,193,0.0386,5000
20240812,far-left,349,0.0698,341,0.0682,5000
20240812,center-left,285,0.057,279,0.0558,5000
20240812,center,303,0.0606,297,0.0594,5000
20240812,center-right,310,0.062,302,0.0604,5000
20240812,far-right,225,0.045,218,0.0436,5000
20240819,far-left,288,0.0576,275,0.055,5000
20240819,center-left,284,0.0568,277,0.0554,5000
